Id,Score
256419,5
140842,1
62790,4
551848,5
497092,4
229598,5
169658,1
224602,3
165712,5
119098,4
344751,4
47826,5
363882,1
449650,2
492409,2
309889,1
177547,3
352623,1
401583,1
527546,2
227798,1
127843,5
542563,2
101788,5
125316,2
341318,2
216408,3
143419,1
422758,4
218418,1
498364,5
521135,1
222418,5
257602,1
153374,1
279372,4
194944,3
470575,2
200630,3
201471,1
121486,3
404091,4
348431,2
308002,2
1151,3
426479,2
545737,5
24126,3
16936,5
356549,2
500619,2
300452,5
455348,2
203158,1
856,4
324166,4
194373,1
322710,3
94568,4
554558,1
332734,5
255531,1
101449,5
139749,3
410853,4
342848,3
92769,2
86006,2
264599,4
107512,5
234528,1
245018,2
558246,5
500563,1
315426,2
286800,2
330155,4
193013,5
196725,5
321355,2
470075,1
45159,3
451488,4
413276,3
301583,3
342589,3
12289,2
160170,5
103816,1
187554,4
284794,3
112391,3
262464,3
346642,3
366358,4
160474,5
321830,2
521238,2
78107,3
60720,3
287477,3
275700,4
538142,5
498821,3
73315,5
537449,3
233931,4
338582,3
120801,2
227847,1
381716,2
551972,2
9144,4
512466,1
23674,1
161218,3
54026,5
86749,4
216025,2
93766,4
508408,1
317081,5
64873,2
213259,2
299665,2
235899,4
38202,5
70137,1
237219,4
557822,1
102328,1
104450,3
536229,2
537222,1
99402,3
177666,1
555289,3
447163,1
160712,1
192187,3
72379,3
453571,5
382811,2
9301,4
490962,5
375848,2
195053,3
383730,3
326559,3
432731,2
201580,4
489972,5
65093,5
116917,3
516018,2
377527,5
2620,1
170248,2
100518,2
184047,3
389614,5
351159,4
31131,1
318847,3
290286,2
442622,4
466315,3
345379,5
373819,1
155513,3
515212,3
243621,3
333842,1
384797,5
226993,2
90289,5
262843,4
99281,2
28368,1
375145,4
223218,4
414236,1
63355,5
543761,5
135788,5
502170,5
222769,4
291684,4
238522,1
211102,5
168059,2
46686,5
470530,4
545003,5
129574,4
503061,3
53133,1
291922,1
13267,3
116162,1
360470,5
198197,3
254198,4
348131,1
360748,4
366559,5
383056,3
61875,2
231414,5
142484,5
27893,3
236670,5
541160,4
14300,3
354093,5
236695,5
425848,1
274561,5
128124,3
109600,4
45104,4
77427,4
293312,2
254272,3
324093,2
38958,2
369031,5
203246,2
339146,2
47381,5
276730,2
544326,3
270885,3
478865,2
187192,4
305409,5
354472,4
129828,4
18226,5
542062,2
2880,2
518452,1
166762,1
184671,1
455501,3
187431,5
450755,5
266238,4
137015,2
309896,4
228548,3
381729,1
71980,4
321508,5
533636,5
355407,4
337251,2
359895,1
411965,4
299868,3
382555,3
370833,1
352023,3
263232,4
63150,1
304442,1
179691,4
382210,5
150256,4
394730,3
303649,2
237160,4
485560,1
274521,1
280792,2
524838,5
380386,2
558200,2
543000,3
530433,4
97554,1
15565,3
477669,4
424439,2
268784,1
79347,5
397038,3
506594,2
220182,2
298358,3
253829,3
413279,5
319450,2
14802,4
1551,4
560606,2
15735,3
184500,1
181318,5
181141,5
371549,3
320205,3
223351,1
467640,3
495808,1
101318,5
168628,4
301384,3
72605,2
554064,5
57615,3
410004,3
127628,4
281878,1
504140,5
221829,5
333139,4
137495,1
437729,5
1212,1
541892,2
448375,4
205584,2
171075,5
485411,1
64167,3
356546,4
463901,4
48442,5
159858,2
209041,4
158078,2
119170,3
128749,2
424914,3
88249,3
240483,5
124049,1
530948,5
321189,4
415392,1
683,2
236559,1
92093,5
71193,3
81109,2
542496,1
392050,4
366488,1
488231,5
348274,5
460730,5
489363,3
450329,1
536952,4
415605,1
283730,4
177974,2
384076,3
472968,5
361842,3
169238,1
510258,3
390453,4
394895,4
527732,1
157247,1
533316,2
315373,3
472068,2
92140,3
241714,3
396907,1
487758,4
423784,3
290180,1
538127,1
180113,1
264711,4
375180,5
200061,3
258220,2
433037,3
26965,3
394240,2
271335,4
333297,1
185374,4
396557,4
54992,2
134061,5
61039,3
291280,5
383138,4
218089,1
86021,2
395439,1
315638,5
96270,4
305487,1
477638,5
74504,4
336694,3
488580,3
513209,1
103627,1
342843,4
320782,3
161820,5
281073,5
189630,5
275444,2
104140,3
265283,5
289912,4
247063,5
23690,3
91815,2
80613,3
45270,4
141804,1
119287,1
523797,5
316246,3
381472,2
273969,3
401466,4
247833,1
268685,1
22225,2
102073,1
116231,3
114910,5
279559,1
69618,1
192392,3
485955,2
535276,4
537153,4
350639,5
280712,3
492747,3
340317,3
376446,5
31392,4
451162,3
498397,5
67434,2
102439,1
367654,4
293995,1
23646,3
155143,3
342973,2
341328,2
477326,4
408279,1
413250,1
483078,1
56527,2
136544,5
87004,4
552770,4
254068,3
421103,3
347009,1
256513,3
487070,5
487931,4
424891,5
381974,3
234651,2
484781,5
271277,5
48669,3
151816,5
445802,2
115963,3
322094,4
348607,5
285125,1
418945,1
400758,3
146122,5
533770,2
163502,5
122281,1
5080,1
94111,2
333132,4
358476,2
215449,3
157686,2
322956,4
88978,2
25794,3
252417,2
23034,5
100370,1
139323,3
413409,4
64741,3
108002,5
204506,2
264314,4
99727,1
250897,3
434141,1
557222,3
298496,4
52820,1
283814,4
334033,2
122463,4
220284,3
197095,3
41723,5
243767,1
268202,3
472707,1
169201,4
314219,3
177711,1
474516,5
27303,2
51210,4
294277,5
60630,2
205930,2
528618,1
242047,3
66878,5
314538,1
176258,4
424707,4
17330,2
546839,4
328127,1
359860,1
40053,3
454948,3
267422,2
272876,4
528505,3
340795,1
504147,1
170726,5
195117,3
76901,1
387645,3
50120,4
435831,3
291024,5
383204,4
121545,1
85031,1
358332,4
309321,5
388185,2
199327,3
451983,2
557894,2
51441,5
114028,3
92904,1
490669,4
64319,4
549647,3
429478,1
482465,5
276750,2
66855,4
456560,5
156753,5
2023,3
167405,5
125498,2
238059,3
445729,2
418161,3
188777,5
390225,5
98631,4
111132,2
186089,5
192676,1
560236,4
47969,4
24482,4
206141,1
336557,3
342598,4
492783,2
337337,5
14945,1
422276,4
462980,1
453930,3
239864,5
310819,2
430285,1
301207,2
251465,3
132748,4
547319,1
106375,5
74332,3
543407,4
282595,4
260249,2
518362,1
300444,4
188145,5
220921,1
134725,1
493585,5
137686,2
167220,4
123898,5
251371,5
328592,1
80807,4
57405,3
427481,5
155786,1
222121,4
511523,1
88069,3
178495,3
164619,5
312606,3
452106,3
67597,5
8307,1
466169,3
301023,3
555772,5
14699,1
375805,3
37102,2
305905,2
14946,5
560046,1
495917,2
306095,3
412280,5
489020,1
389557,3
473312,3
398364,1
158177,5
73861,4
70489,2
16010,4
72802,4
196192,5
151913,3
128418,5
56399,4
354037,2
432113,5
211043,1
206433,3
71186,1
253500,5
501045,5
444658,2
313836,2
195846,2
114629,3
248637,3
397320,5
400825,3
544179,3
495908,1
544744,3
429276,1
440800,4
180715,3
555960,5
68404,3
84260,1
158215,1
232293,3
236185,5
449013,5
440925,5
396419,3
303045,3
516149,3
434265,1
136624,1
387458,3
419988,1
438917,5
62067,2
439441,5
285352,5
326061,4
328567,2
484622,5
63622,3
163187,4
105677,4
66632,3
360471,4
382749,2
259441,3
504481,1
175230,1
223239,5
97529,4
182077,5
542427,1
186570,3
323908,2
60135,5
472892,4
218933,5
169777,1
413096,3
534525,1
519611,5
21346,4
196542,3
193235,5
109023,1
530395,3
31414,1
163226,2
477512,3
401291,3
414306,3
181460,5
548185,2
37088,5
544447,5
88629,4
453355,3
45442,1
144841,4
10205,2
475697,4
270203,5
130073,5
172038,5
152675,5
41871,2
491061,5
500209,2
52032,5
266012,5
531403,3
507237,1
522570,2
433602,3
149035,1
441160,4
150939,3
121591,4
280560,1
33614,4
101220,4
397343,4
458941,4
379792,2
460997,2
327862,2
338356,2
546571,2
245579,4
329214,5
145547,4
207429,3
418235,4
479526,4
507811,1
80609,1
316157,3
101728,3
388863,4
36810,5
417038,1
38069,4
279646,5
313251,2
353403,2
444514,4
408799,3
322592,3
407144,2
54328,4
214197,4
106292,1
59496,3
272434,3
134313,5
116887,1
351845,4
42943,4
352145,3
55977,4
547053,1
166990,3
318650,5
519747,4
401327,2
298777,5
257175,4
175682,1
373464,2
95780,1
69772,1
401927,2
393927,4
36205,5
493148,2
276655,2
72782,1
532650,1
419734,4
130824,5
196338,3
42550,3
113772,1
480097,5
559046,1
381689,2
458824,2
305330,1
320819,4
255136,2
184981,1
159261,2
349499,1
258952,2
409938,4
283433,5
457396,4
435531,2
149084,4
515582,1
516702,4
321540,1
521371,4
422942,5
106620,2
49521,4
33780,4
408598,2
10246,1
227366,3
339025,2
78098,2
19791,4
427049,1
450006,2
501872,5
471952,2
552155,2
534605,1
22031,5
427337,4
25410,1
300461,5
233387,5
374331,5
428762,5
446243,1
240319,1
292056,3
193438,2
504267,5
76481,2
224235,4
151860,1
420070,1
213524,4
437387,2
229991,1
120737,2
130634,3
297798,4
255486,5
544152,2
449903,2
319722,4
97213,2
374440,3
533148,4
451020,3
398004,5
520637,5
31098,2
222698,1
542261,3
511399,3
144981,5
203761,1
73170,3
302442,1
80489,1
479216,3
220796,1
220923,3
333866,3
241428,5
535401,2
302643,1
171716,5
314777,4
322399,3
175105,3
402862,1
372912,2
86187,1
142300,2
430121,1
223980,2
97824,5
411700,5
107231,4
416765,3
504126,4
243007,4
135245,3
472475,5
170473,3
389281,2
99789,5
14421,1
538015,3
408176,1
400342,1
122839,5
363484,4
281810,2
330518,3
539858,1
502442,5
146764,3
372720,1
53508,4
282888,3
75421,3
78456,2
417868,2
79087,1
248593,1
273356,3
305808,1
43463,5
287265,4
263705,1
120150,2
264048,5
410807,1
471280,1
370856,3
464662,3
309011,5
439733,5
10636,2
400814,1
377290,1
142424,2
275283,1
136510,4
357277,5
543563,1
130539,4
156974,4
252031,4
68172,2
289019,3
302422,2
74476,4
230951,5
232640,5
280746,1
448191,3
127124,2
304946,3
502849,4
519379,5
533469,4
164304,1
284282,5
431666,5
297374,3
264301,5
338393,4
233250,2
164156,2
294116,2
215536,4
155126,2
349948,5
4815,3
353449,4
438942,4
438139,2
356134,5
334855,4
116667,1
38,3
136447,2
348262,4
51267,4
514282,3
365042,4
312680,4
442753,4
266148,3
28808,4
257515,4
353333,2
349814,3
329110,4
119331,4
127724,5
57929,2
493831,5
192868,2
360929,4
329080,2
504427,2
32240,3
113526,4
131792,1
114089,5
15210,3
187227,3
176924,5
538459,2
215575,2
337996,4
107529,1
173412,3
103051,3
401204,4
65202,4
387282,4
256998,2
85622,2
530295,1
22677,1
21572,2
526463,1
294583,3
182214,3
109520,5
122041,1
492799,3
526827,1
508570,4
63981,1
217675,2
293296,2
99690,1
53867,4
131818,1
252543,5
21217,2
261324,3
114591,3
520136,3
545206,2
345270,2
283593,4
274069,3
197068,5
369748,3
80326,5
158809,3
517763,4
101885,5
538506,3
402589,3
309180,2
1543,5
156143,5
534024,2
186998,4
432678,5
232204,2
462815,3
127175,2
401044,4
199814,5
394701,2
358463,3
285534,4
225121,2
441350,5
128184,3
438052,2
292927,3
222210,5
132669,2
211503,5
479802,4
313358,1
308693,2
309718,3
437557,5
316610,1
245956,4
509885,5
406204,2
391215,5
93944,3
477805,2
192643,5
519600,4
156013,1
73275,5
470733,3
61202,4
432365,4
217896,1
65341,4
371324,5
157780,3
180835,4
8271,1
464634,2
532847,4
558151,5
189516,4
542278,5
494956,5
355872,1
166333,3
309085,2
415686,2
247001,3
413236,4
253160,2
427142,2
342078,3
327335,1
424433,2
78620,5
439571,5
219332,3
336713,1
197137,2
456091,3
140293,4
58983,1
137362,4
161850,4
421586,5
75611,4
203876,3
42530,4
128257,3
431340,4
549096,3
286843,5
470324,5
178801,2
411966,5
390123,5
102680,1
524519,2
42532,3
90283,4
186400,2
459574,3
137235,4
293409,2
446966,4
347620,2
418563,3
429676,5
430580,5
358930,4
294814,5
93969,3
522391,3
137679,3
206181,4
217444,4
343866,1
28349,5
547975,4
118125,1
473747,3
96884,2
396539,2
251557,1
51867,5
434755,1
327839,3
93118,3
521407,1
442385,3
179591,2
140950,1
146079,3
57004,3
207735,3
268324,3
229576,4
22956,3
216466,4
365082,1
83448,5
533209,1
97706,3
377316,5
3668,5
178255,1
499932,2
94664,1
49866,5
444628,4
211410,1
164618,1
373747,2
150016,5
512857,4
16629,4
347019,5
294103,3
11622,5
460429,5
20120,2
439320,3
331493,1
136121,4
42115,2
167835,4
476079,1
66332,4
67993,5
153047,3
440922,4
320894,3
398336,2
11686,2
178241,5
520108,1
298454,5
547101,1
229421,5
429013,4
334068,5
279070,1
166345,3
331812,5
139556,4
369141,5
261798,5
2242,5
12949,2
225234,5
274527,5
377097,5
293913,1
388411,1
430967,5
551195,3
466415,5
136676,2
208292,3
444578,4
5188,2
497949,2
463135,1
151351,4
473349,3
448489,3
211378,1
132127,5
528790,5
65352,4
494517,1
330098,1
257957,3
219055,4
416875,4
208795,4
551247,1
225718,5
450253,5
163060,1
308474,1
343856,1
107717,4
294703,3
40958,5
80733,4
503490,5
197124,3
525401,2
263297,4
70658,5
10969,1
55335,1
376832,1
255741,2
474023,2
458652,5
308649,3
147862,2
315297,1
347050,1
205496,3
182678,2
180680,2
245841,1
102536,4
103784,3
429265,2
289557,1
368484,3
487937,5
59464,4
205899,3
317394,1
552273,4
409944,3
178616,4
243908,2
96140,4
93451,3
376372,4
146947,3
277707,5
153498,4
154151,3
323572,4
504792,2
214661,5
167912,2
538608,4
255323,1
211573,5
99896,4
425014,5
291034,3
369655,5
32826,3
484511,4
301429,5
225144,1
345189,4
86405,5
90026,5
13312,3
153904,3
370900,1
395419,2
195586,3
428979,5
57708,1
240307,1
386096,1
85492,3
69416,1
402603,4
206185,4
191226,3
449152,2
317229,4
303952,2
513535,3
58840,5
125593,3
326650,1
78116,2
460460,1
255860,4
188201,2
214746,3
465268,3
513738,4
433897,1
364604,5
248270,1
242541,4
143482,2
436486,4
231646,2
16766,2
355165,5
355102,1
310876,1
530643,2
357919,4
492362,2
119959,4
239188,5
373338,3
523831,2
26608,5
471594,4
129269,2
82094,1
494543,4
381215,3
325713,3
450241,3
429697,3
214180,3
216135,5
229627,5
217629,3
175323,3
406122,2
332685,1
537371,4
68730,5
531155,5
159717,3
243623,1
347445,1
397424,2
70612,5
64088,4
327767,1
233368,2
185307,5
537552,4
282751,5
320428,3
281619,4
165933,4
58377,4
36661,2
415666,4
53348,2
345100,1
43906,1
148040,3
551660,1
235559,2
147737,1
345548,2
448883,4
296152,3
117760,3
53692,5
104315,5
66577,1
71059,5
550191,2
411992,1
365144,2
373900,1
491867,5
525255,5
313021,5
358885,3
40097,3
286241,4
507593,5
398426,2
222265,3
386785,3
16314,1
400476,5
359628,2
289073,4
331662,4
453841,4
224618,3
438163,4
183738,1
37694,3
261773,4
273773,2
52553,3
418768,2
170556,4
479443,1
321384,2
208685,1
446351,1
542448,3
478318,5
37735,1
13615,5
51220,4
93344,2
77904,1
197255,4
535882,1
432618,4
185038,2
311507,5
331274,5
454443,5
477717,3
229760,1
519124,4
425981,2
255335,1
439170,5
412702,4
66575,3
557418,5
163303,3
117252,2
211834,5
324342,1
528279,4
173493,4
116867,1
541531,4
461409,5
474906,5
322194,2
381603,3
46365,1
477227,1
357456,1
345200,5
468221,1
329835,1
451260,5
188619,3
30115,4
37956,2
49600,1
455632,3
460238,5
383171,1
283147,3
477321,2
23710,4
45388,3
181041,3
134577,4
152762,4
31979,1
73132,1
107341,4
228288,5
194060,5
382574,1
65656,2
492194,5
91265,4
354752,4
175983,1
194755,5
537660,4
405981,4
37513,3
281610,4
298094,3
474665,2
13232,2
39046,1
126352,1
170333,1
424606,4
209955,5
203904,3
313294,3
203169,5
132943,4
348419,4
364438,1
463741,1
552620,5
242690,2
228569,5
195498,2
179401,3
523950,2
100023,2
247636,4
148556,1
340219,1
255039,2
98206,3
364487,5
180842,5
97195,4
36470,4
447956,2
92259,2
149993,5
188729,1
325446,1
131797,2
88849,5
95145,1
301836,3
11012,3
548060,2
378718,3
549963,4
134527,2
425431,3
455594,3
531423,5
8660,2
170027,2
421576,5
130663,1
526979,1
524576,1
40230,4
361673,3
409014,5
346476,4
492618,1
2145,3
254677,5
544599,5
357825,4
182902,2
559341,4
229493,4
443785,4
546576,4
557724,4
16238,2
337761,5
507743,3
437220,2
129561,1
15835,4
545447,3
361416,4
114944,3
73645,4
298100,3
343533,5
227903,1
103400,5
193230,4
173750,2
253212,4
71631,3
481806,2
465474,1
457421,2
441726,3
556044,3
41370,4
298361,4
344664,5
105417,3
169584,4
78398,1
309778,4
12981,5
509069,2
134806,2
380521,5
411006,5
517064,4
439867,4
387859,3
20398,3
539047,4
46044,2
110080,5
305950,3
176627,3
468786,1
61887,1
144087,5
387063,4
501601,2
147795,2
164582,5
259755,1
258932,4
325408,5
433242,1
446968,5
207923,2
15840,4
153631,5
488320,3
404648,4
410233,5
505173,4
47772,1
528640,1
396987,1
185720,4
169588,4
230258,3
14540,1
342990,1
27730,1
156208,4
88349,1
528802,4
167908,3
390734,2
86659,3
472752,5
553401,3
475955,5
543669,2
189330,3
383967,4
460217,1
412696,4
20169,2
304698,3
202326,4
469511,1
90498,2
401924,2
228902,2
228830,4
47832,2
396621,4
190042,4
15900,1
523809,1
253912,4
61370,2
75948,5
172687,1
366742,2
521591,1
542488,5
383960,5
142083,2
279588,4
35514,4
300309,5
116841,3
7592,2
44359,2
79121,1
271373,1
145614,5
109637,1
374747,3
79154,3
349070,3
146380,5
128960,4
409676,5
306039,1
428995,5
92998,4
382062,1
220442,4
301172,5
11396,3
479290,2
491247,1
275387,1
275302,4
254376,5
558566,1
10775,5
21742,3
321022,3
280987,2
418992,2
219143,5
542640,5
148527,5
438268,4
91915,1
404161,1
264384,2
409663,3
272253,5
450063,1
175767,1
404679,4
429122,5
469854,2
9098,2
278611,1
335748,5
458169,1
36344,4
500156,5
46548,1
132009,5
209018,4
553437,5
62917,5
478062,4
24376,3
437985,3
148045,4
150127,5
168952,5
552176,4
333537,1
178128,1
2582,1
525407,5
491197,1
21678,3
294401,3
46171,2
53381,5
503209,2
411137,5
363242,1
210731,4
260,1
128152,2
421869,4
367433,1
329272,3
158246,5
319611,5
112933,2
31857,3
78228,4
36818,5
155055,3
481986,2
150963,1
220821,3
534462,2
522738,1
185713,5
547521,5
427123,4
36971,5
254862,1
59388,1
152515,2
463113,5
32652,2
141608,5
319015,4
103405,1
452169,4
494955,3
393992,2
414651,1
34718,4
213709,3
533317,4
242039,3
52111,3
120713,4
316308,1
275949,2
118481,3
98574,2
157112,4
530914,4
503525,3
367820,2
107230,2
265672,3
169801,5
408380,3
139396,1
169857,3
512404,4
485636,4
530683,3
16688,1
491481,3
345115,1
80190,4
373453,2
339372,1
277809,5
125358,3
365996,4
68482,5
468900,2
173446,4
344307,5
404629,2
418665,4
500103,1
173274,4
328878,1
130578,5
448192,1
451106,5
470741,5
372605,3
5654,4
440467,2
345008,3
348914,5
126447,3
145180,4
433704,5
218883,2
107687,4
306950,5
94843,1
311426,4
36027,1
18661,4
525763,4
102496,2
357880,1
381989,1
169309,3
269663,5
89232,1
71101,5
497125,2
23068,5
310789,4
460486,1
411073,5
9330,5
141758,3
482751,2
416739,4
252157,1
386131,5
210281,4
361056,2
492898,1
260027,1
306490,2
199518,3
150842,5
138693,4
58383,4
127742,4
497701,5
520613,3
230672,3
395789,1
495789,3
377781,5
120983,3
446866,3
147349,2
352151,4
100393,5
493752,5
326584,5
171893,5
361328,4
440443,2
135875,1
145168,5
353817,3
244200,2
304375,3
6678,4
280742,3
550899,3
165906,4
78412,1
358480,1
500887,3
260009,2
315829,1
77920,3
498164,5
229686,2
354621,1
434823,3
50492,4
473934,2
57244,5
77037,1
85193,3
332989,3
222630,2
284475,5
463920,3
311292,4
178539,4
416367,3
416832,2
23587,4
514031,2
464020,3
386216,5
388,2
557452,2
18850,5
155639,2
321765,3
377095,1
12750,1
244369,4
101552,5
362951,2
352767,4
107524,3
33987,5
89326,5
483771,5
46247,2
76962,1
67608,1
162745,1
35685,1
375483,2
540128,2
78318,5
144896,2
114038,4
228866,4
173115,3
378461,5
502734,2
138104,4
124107,1
447647,1
219887,4
352999,3
70262,3
41387,4
324958,2
351574,5
237726,2
348659,2
214545,5
248777,2
434514,4
438192,3
369578,5
132140,3
482270,4
231801,5
150189,4
147033,2
292583,1
99815,2
19872,3
362685,1
96103,1
388942,2
217906,5
439873,2
454512,4
433847,4
360575,1
174611,3
171153,4
166090,1
68627,1
37501,2
224446,2
336189,3
513145,5
354678,1
506273,5
239654,4
278266,5
419301,2
207182,4
480338,3
323161,4
41526,3
223525,4
228225,4
241670,4
82393,3
234678,5
289377,3
100162,1
107457,3
182792,2
514207,5
285124,4
287285,3
356458,4
386776,1
505838,1
156555,2
4977,3
254039,5
271418,2
166708,4
184862,5
262824,3
528946,1
152989,4
524687,2
400822,3
489145,2
509998,5
536209,2
129533,4
175719,5
247770,3
248775,5
26209,4
144423,1
259641,3
24112,1
13468,3
67789,2
114496,3
41697,1
208459,2
251009,5
495322,2
506466,3
107398,2
63549,4
82523,5
455834,1
264669,2
288875,1
483199,4
261999,3
334419,2
16775,5
431963,4
367217,3
298556,2
386657,3
279195,4
539210,1
150021,1
328664,5
106845,3
38512,5
485356,1
123436,5
43539,1
478123,2
473687,3
195960,3
349279,1
261097,4
46192,3
68862,1
473030,4
458885,3
259431,2
521567,1
306839,4
93839,1
514884,5
176962,5
46684,3
157101,4
202446,4
28274,4
437342,5
235734,5
355783,5
57649,1
152548,5
190066,4
3170,1
476858,5
154967,2
559791,1
196956,1
215290,3
400285,4
172540,4
425487,5
339821,3
448343,1
468438,3
437801,3
213957,1
157463,5
202926,1
310902,4
2208,1
123901,2
219704,5
153361,5
421124,4
553556,4
338791,5
279938,2
370214,1
506523,5
14919,3
28754,5
493927,1
444600,1
335074,3
357209,3
372258,4
517676,3
101336,2
115396,1
381177,2
428727,2
143740,3
454115,1
371487,5
455072,1
548421,4
251919,4
296344,5
167300,5
44410,2
56115,1
370297,2
102264,1
434803,2
423988,2
5925,2
505793,2
233286,1
488022,3
465884,3
232000,4
135123,5
432306,5
244091,5
289642,3
429283,3
151539,3
195881,2
513303,5
312940,3
458044,5
436001,2
259792,5
34533,1
478717,4
265095,1
311538,3
483041,1
316688,5
136657,1
460287,4
60401,3
447857,2
433066,4
105304,5
537508,1
513435,3
265834,1
18594,5
49185,3
508217,5
476197,1
179248,1
356876,5
473392,1
348445,5
181893,4
490985,4
275973,2
346079,4
282737,5
245222,1
76080,1
56043,4
272868,3
121233,1
25518,4
73034,3
20470,3
270727,3
385317,3
128814,3
67081,4
5596,1
255098,4
4646,4
162966,4
117805,1
555293,3
560602,5
141759,2
50204,4
374737,5
498496,2
443484,1
171677,1
478640,4
123833,3
96038,4
289092,5
534973,1
511508,2
559903,2
62890,5
280515,2
323868,1
519931,2
62957,2
353906,1
180,1
499963,2
414598,4
57370,5
77322,1
416559,4
107450,1
233990,1
480741,5
278189,3
91850,2
517541,2
40331,2
147373,3
231111,3
229038,2
535433,3
400731,4
62991,3
482720,3
460228,5
119817,2
421727,3
414130,3
453011,1
473925,3
502560,3
420786,4
69723,3
400765,4
376982,2
297960,2
532313,4
154847,3
555908,5
147261,5
121817,5
268333,2
100834,5
477801,3
505402,1
326698,4
367619,5
15078,4
10997,3
240043,2
230617,4
484066,5
470327,1
449890,2
549727,3
297832,2
370524,4
14376,1
458204,1
42451,3
323075,3
111273,5
389103,1
42194,3
515926,3
194437,1
289450,4
262900,4
272772,3
380628,2
551179,4
130249,4
139568,2
314921,2
179202,2
555113,2
401076,4
405841,2
112782,3
276588,2
499361,4
440253,1
206848,1
341261,1
396466,5
425074,4
140024,1
276954,2
87440,2
247614,2
531934,1
170048,1
283484,1
98152,5
65491,1
315257,5
30615,2
91237,5
286364,2
408196,4
479799,5
271714,2
188107,5
245206,3
47120,5
542560,2
373732,1
470302,4
446930,5
242564,3
235089,5
518002,2
52187,3
262999,4
538594,3
423972,3
330551,1
212225,1
232446,5
422716,2
554811,5
226566,2
171764,2
25545,3
322916,2
496683,3
198308,2
223277,3
541014,4
100583,1
140039,5
544262,1
271124,4
420861,1
258996,2
467013,2
89934,5
48253,2
22280,2
208228,3
91178,5
473141,2
253378,2
35032,2
98636,1
22981,4
178662,5
247654,1
24565,1
428412,1
120518,4
493828,3
316006,4
511818,3
89231,4
128270,5
172429,3
296339,5
43683,3
379064,1
483509,4
295214,1
372467,1
212100,5
180204,4
15832,4
280146,2
536116,2
248909,4
467138,5
47255,2
183503,1
6327,5
419830,3
441266,5
5377,3
414681,1
332530,2
52052,5
89206,4
84731,5
494994,5
456601,2
196171,3
17511,1
332965,1
347528,2
37467,5
401105,5
157918,2
256008,2
521675,1
114743,2
179006,1
449790,1
289467,3
313428,1
135216,4
10787,3
260786,1
222063,1
375477,1
232806,3
155537,3
390828,4
525549,3
79862,3
119994,5
255877,5
400509,5
239135,5
69149,5
86893,4
218287,2
270881,3
531819,3
243976,1
12870,5
62374,2
407604,3
413684,4
415867,3
438013,5
299618,5
383031,2
544876,1
518123,5
202595,5
509221,3
11169,1
164520,1
210809,2
177259,2
501948,4
1492,4
207645,3
29379,4
346159,3
423541,2
209467,3
372236,4
57017,1
235109,4
49253,5
231664,2
128992,4
68729,2
34311,5
148524,3
87475,4
55277,4
387533,1
389931,3
220639,5
537653,2
268359,5
308704,4
117529,1
156914,2
103109,4
176917,1
476688,3
66695,4
524958,2
155795,3
46186,1
367228,3
30237,1
107368,4
523415,1
116998,4
39344,5
338442,4
346466,3
498167,3
323384,3
164659,2
525335,3
413118,1
541297,1
246540,3
108791,4
114779,3
413156,5
11128,4
323111,4
437053,5
195645,3
381129,4
98073,3
358617,5
267540,1
277402,3
349791,1
200602,3
417666,1
189631,1
319353,2
209564,2
221318,1
131438,3
530244,5
69862,3
349363,5
550928,2
36663,5
27120,1
152621,3
560282,2
544818,4
549194,5
225654,1
467709,1
560635,3
493324,2
282568,4
228499,1
162264,5
276287,5
111695,3
407083,2
534071,2
421903,3
206037,3
84137,2
401540,4
355365,1
101048,5
502756,3
324655,1
216427,5
529494,2
72376,5
225238,5
37796,3
463677,1
341571,5
10753,5
429632,5
545557,1
551749,1
445906,4
28001,2
469091,1
395376,5
77428,2
43459,4
477795,5
14833,1
484460,5
462741,1
555230,5
352248,3
349945,2
50798,1
364714,4
59873,3
88501,2
253084,5
432390,2
337057,3
291708,4
246905,3
100437,4
171283,4
28907,5
45425,5
49146,1
168298,2
332133,1
189570,2
441835,4
102091,5
357683,1
343707,3
104908,4
497321,3
510532,3
264849,2
288652,1
80017,5
222531,5
7796,5
195109,1
53422,4
262093,4
443226,2
23044,3
41757,1
553669,3
240028,2
420989,5
31354,2
247109,5
243961,3
117620,5
500358,5
161007,4
192416,4
353126,5
179863,5
405026,1
368831,3
483045,5
414144,5
245966,5
1435,1
45367,1
240361,4
139508,2
72020,5
395123,2
403867,3
350629,3
172032,3
409984,5
517256,1
63385,5
52312,5
406717,4
491291,4
521779,3
482468,4
264924,4
258836,4
95182,1
358776,1
77716,3
325266,2
283407,3
344365,4
545062,4
390671,1
433143,2
479567,3
499064,2
176846,2
544958,3
244350,5
238432,4
319905,1
78566,1
521561,1
4528,1
501755,5
463381,4
93856,4
97924,4
261794,1
352622,1
538524,5
465991,5
181787,2
164057,4
347704,5
400153,3
368739,5
36711,3
431205,4
177410,2
371669,4
392341,2
491699,4
359147,2
167638,4
361251,4
212536,1
422581,2
553060,2
454992,2
201794,4
212766,5
200496,1
45027,4
520761,2
464471,2
468524,3
167628,5
145776,3
298764,2
89822,5
409115,2
535479,4
86594,2
152875,3
294167,2
256733,2
552548,5
306664,1
144548,5
492632,2
330172,4
212768,1
389960,2
441222,1
486263,3
211006,4
477527,3
343784,5
498879,1
238548,5
253219,4
488286,5
43180,4
376686,1
311215,5
342927,4
550709,5
455723,3
351305,4
547324,2
489167,3
